,Unnamed: 0,Unnamed: 0.1,SHIPMENT ID,CUSTOMER,DISTANCE,CASES,WEIGHT,VOLUME,SOURCE LOCATION ID,ORIGIN NAME,ORIGIN CITY,ORIGIN STATE,ORIGIN ZIP,DEST LOCATION ID,CONSIGNEE NAME,DEST CITY,DEST STATE,DEST ZIP,ACTUAL CARRIER,ACTUAL MODE,ACTUAL EQUIP,LINEHAUL COSTS,FUEL COSTS,ACC. COSTS,TOTAL ACTUAL COST,PU_APPT,DL_APPT,PU_ARRIVAL (X3),PU_DEPARTED (AF),DL_ARRIVAL (X1),DL_DEPARTED (D1),Insert Date
19858,19858,19858,EXEL.B22187E09627,2941159810065373912,671.8,2,0.16,0.01,26570635397185807,7582157168243131518,Memphis,TN,38134,2584372270057694717,2346227958490257376,NEWBERRY,FL,32669,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,7/7/2022 14:07,7/11/2022 20:07,7/7/2022 9:03,7/7/2022 18:30,NO EVENT,7/11/2022 16:33,05:47.0
4461434,311898,311898,MTNORAM.B22164M01805,7485008617214758133,224.7,1,3.36,0.31,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,7460826614816585222,1551053935061790192,STAMFORD,CT,06905-1223,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,3.36,0.0,0.0,3.36,6/14/2022 1:06,6/14/2022 18:06,6/13/2022 21:13,6/13/2022 23:10,NO EVENT,6/14/2022 14:27,09:13.0
3742770,177579,177579,MTNORAM.B22063M04904,7485008617214758133,456.7,2,1.66,0.07,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.66,0.0,0.0,1.66,3/8/2022 1:03,3/8/2022 21:03,3/7/2022 20:10,3/7/2022 22:35,NO EVENT,3/8/2022 16:24,36:53.0
2375853,310960,310960,EXEL.B22095E07788,978799939867630084,2208.2,9,104.89,12.45,468292051517328350,9031732352232247879,CARSON,CA,90810,1683666502511347994,-8306307425939903931,ALPHARETTA,GA,30005,-4290289884386242506,CORP.PARCEL,CORP.53DV,26.98,2.43,0.0,29.41,4/6/2022 22:04,4/12/2022 18:04,4/6/2022 15:39,4/6/2022 16:13,NO EVENT,4/13/2022 14:50,39:30.0
2135932,71039,71039,EXEL.B22125E03723,2941159810065373912,1257.0,3,0.05,0.02,26570635397185807,7582157168243131518,Memphis,TN,38134,5680247601368476643,4143029232405325847,CRANSTON,RI,2910,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,5/6/2022 15:05,5/11/2022 12:05,5/6/2022 10:32,5/6/2022 18:41,NO EVENT,5/11/2022 15:50,44:33.0
3845076,279885,279885,MTNORAM.B22069M00126,7485008617214758133,456.7,1,0.16,0.01,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.16,0.0,0.0,0.16,3/21/2022 18:03,3/22/2022 20:03,3/21/2022 14:12,3/21/2022 23:50,NO EVENT,3/22/2022 16:40,24:59.0
422323,422323,422323,EXEL.B22238E02651,562003601178532658,776.61,1,5.7,1008.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-8371401296980233298,-6308632318440184309,TAMPA,FL,33634-5206,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,1.44,0.0,7.16,8/27/2022 22:08,8/30/2022 19:08,NO EVENT,NO EVENT,NO EVENT,NO EVENT,37:45.0
2648631,583738,583738,EXEL.B22096E03210,-697198312127870698,72.8,1,113.0,46.0,-4291225833868569268,-2235993967614626577,ROCKLEIGH,NJ,7647,-3312583357677070645,8230069554600798763,EAST SETAUKET,NY,117331127,6799439698415359101,CORP.LTL,CORP.53DV,112.0,10.08,7.86,129.94,4/15/2022 16:04,4/5/2022 0:00,NO EVENT,NO EVENT,4/19/2022 10:33,4/19/2022 10:48,06:51.0
1064807,433582,433582,EXEL.B22069E05945,1065625063082354427,59.6,1,195.0,0.0,3838721298596205486,7435642483511685325,CARLSTADT,NJ,7072,-8845409505749888389,-8058607278262819122,LAKEWOOD,NJ,8701,8596093010462176909,CORP.LTL,CORP.53DV,96.34,23.6,51.4,171.34,3/11/2022 20:03,3/13/2022 6:03,NO EVENT,3/14/2022 9:19,3/16/2022 13:03,3/16/2022 13:19,30:40.0
4887712,738176,738176,MTNORAM.B22154M02399,7485008617214758133,488.1,2,1.66,0.07,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-6404657255543408374,5369875545249488994,CELINA,OH,45822,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.66,0.0,0.0,1.66,6/6/2022 22:06,6/7/2022 17:06,6/6/2022 18:43,6/6/2022 23:43,NO EVENT,6/7/2022 13:24,58:11.0
3263188,561532,561532,MTNORAM.B22216M02455,7485008617214758133,1872.3,2,0.81,0.04,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-1319053370507338754,6908774565174406896,ROCK SPRINGS,WY,82901-6254,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.81,0.0,0.0,0.81,8/4/2022 22:08,8/5/2022 21:08,8/4/2022 18:21,8/4/2022 19:01,NO EVENT,8/5/2022 15:31,04:16.0
3336603,634947,634947,MTNORAM.B22223M05646,7485008617214758133,84.9,6,1.67,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-655826218455839698,3279712337702142967,NEW RINGGOLD,PA,17960,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.67,0.0,0.0,1.67,8/15/2022 14:08,8/16/2022 22:08,8/15/2022 10:30,8/15/2022 18:15,NO EVENT,8/16/2022 18:46,20:37.0
2308845,243952,243952,EXEL.B22112E00579,-697198312127870698,223.4,1,110.33,36.04,-8235018081268498071,-3720298719847560962,SALT LAKE CITY,UT,84119,-8207719361777513979,7826950520455754537,IDAHO FALLS,ID,83404,4345763104461969032,CORP.LTL,CORP.53DV,400.0,0.0,0.0,400.0,4/26/2022 2:04,5/9/2022 11:05,NO EVENT,5/6/2022 9:00,5/6/2022 16:30,5/6/2022 16:50,38:05.0
2181992,117099,117099,EXEL.B22094E02161,2941159810065373912,619.5,1,0.25,0.0,26570635397185807,7582157168243131518,Memphis,TN,38134,-5402290006828451500,5435392938598024366,WOODWARD,OK,73801,1896630384904438820,CORP.PARCEL,CORP.53DV,7.68,0.0,0.0,7.68,4/5/2022 23:04,4/7/2022 0:04,4/5/2022 18:01,4/5/2022 22:40,NO EVENT,4/6/2022 19:48,33:43.0
2009577,498602,498602,EXEL.B21312E06749,978799939867630084,0.0,1,200.0,51.0,-6821399032880590527,-7839288059601600696,CHANHASSEN,MN,55317,-5184243979254669015,-8187504409590301132,Rockford,IL,61107,1183217010820749086,CORP.LTL,CORP.53DV,385.0,0.0,0.0,385.0,11/14/2021 20:11,11/15/2021 20:11,NO EVENT,NO EVENT,NO EVENT,NO EVENT,50:10.0
2417958,353065,353065,EXEL.B22153E06968,978799939867630084,2336.5,1,1.0,0.13,-6587403860997382797,877378374229847073,LOUISVILLE,KY,40219,4520400310266307490,-3141151961129128702,SAN MATEO,CA,94401,-5003420099030012816,CORP.PARCEL,CORP.53DV,6.64,0.86,0.0,7.5,6/3/2022 7:06,6/8/2022 0:06,6/3/2022 3:00,NO EVENT,NO EVENT,NO EVENT,09:33.0
1487197,392551,392551,EXEL.B21349E02186,-697198312127870698,87.1,1,126.0,38.25,-7554651899402705088,4759085696419774187,GREEN SPRINGS,OH,44836-9766,3280604454540223211,7298560280201733229,BROOKLYN HEIGHTS,OH,44131,-8366995904870702193,CORP.LTL,CORP.53DV,187.55,0.0,0.0,187.55,12/18/2021 1:12,12/18/2021 1:12,NO EVENT,12/17/2021 20:50,12/17/2021 20:50,12/17/2021 20:50,04:27.0
2205108,140215,140215,EXEL.B22123E01639,2941159810065373912,1977.3,25,6.3,0.0,26570635397185807,7582157168243131518,Memphis,TN,38134,8543366361947249174,-493629297823384944,NIPOMO,CA,93444,1896630384904438820,CORP.PARCEL,CORP.53DV,13.86,0.0,0.0,13.86,5/5/2022 0:05,5/7/2022 0:05,5/4/2022 14:31,5/4/2022 19:03,NO EVENT,5/5/2022 17:13,33:40.0
2806839,105183,105183,MTNORAM.B22258M01771,7485008617214758133,98.4,2,0.78,0.05,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,5952662751425035410,7849316305724521012,PURCELLVILLE,VA,20132-6602,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.78,0.0,0.0,0.78,9/15/2022 21:09,9/16/2022 18:09,9/15/2022 17:50,9/15/2022 17:46,NO EVENT,9/16/2022 14:54,34:52.0
3625368,60177,60177,MTNORAM.B22068M04115,7485008617214758133,456.7,1,1.38,0.07,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.38,0.0,0.0,1.38,3/14/2022 16:03,3/15/2022 19:03,3/14/2022 12:27,3/14/2022 22:18,NO EVENT,3/15/2022 15:10,31:57.0
763469,132244,132244,EXEL.B22054E01844,2941159810065373912,548.1,3,40.35,1.05,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-7507712370955847129,908941813343451349,WHEELING,WV,26003,-5431909444047277013,CORP.PARCEL,CORP.53DV,8.59,0.0,0.0,8.59,2/26/2022 0:02,3/1/2022 18:03,2/25/2022 18:03,2/26/2022 2:54,NO EVENT,3/1/2022 13:57,13:30.0
3538938,837282,837282,MTNORAM.B22244M02442,7485008617214758133,325.3,12,3.32,0.15,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-4909785780761155650,-9068498504182692717,NIAGARA FALLS,NY,14304,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,3.32,0.0,0.0,3.32,9/1/2022 21:09,9/2/2022 17:09,9/1/2022 17:56,9/1/2022 18:54,NO EVENT,9/2/2022 13:36,19:51.0
1104238,9592,9592,EXEL.B22004E10212,2941159810065373912,661.9,10,2.5,0.0,26570635397185807,7582157168243131518,Memphis,TN,38134,-1065171423869636666,5375961705825373485,HOLLAND,MI,49423,1896630384904438820,CORP.PARCEL,CORP.53DV,8.25,0.0,0.0,8.25,1/10/2022 20:01,1/11/2022 22:01,1/10/2022 14:04,1/10/2022 20:12,NO EVENT,1/11/2022 17:33,09:31.0
2897570,195914,195914,MTNORAM.B22263M00529,7485008617214758133,2853.8,2,0.36,0.01,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-574829621819469386,759221186114894847,SOUTH BEND,WA,98586,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.36,0.0,0.0,0.36,9/20/2022 22:09,9/21/2022 15:09,9/20/2022 18:00,9/20/2022 19:15,NO EVENT,NO EVENT,49:15.0
686083,54858,54858,EXEL.B22026E09169,2941159810065373912,737.2,11,0.54,0.64,26570635397185807,7582157168243131518,Memphis,TN,38134,-6971956452987939918,3959441328229211989,MADISON HEIGHT,MI,48071,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,1/29/2022 15:01,2/2/2022 21:02,1/29/2022 9:04,1/31/2022 17:13,NO EVENT,2/2/2022 16:31,08:32.0
3681361,116170,116170,MTNORAM.B22034M02246,-2573927653953271278,321.5,0,10286.29,616.66,4011111436508955939,-1541690557559768190,YORK,PA,17406,6079622923310520366,-6929975834401108333,SOUTH BOSTON,VA,24592,7829521301973152978,MTNORAM.LTL,MTNORAM.53DV,732.8,121.65,119.03,973.48,2/4/2022 18:02,2/7/2022 19:02,2/4/2022 13:17,2/4/2022 13:18,2/7/2022 14:09,2/7/2022 14:10,08:58.0
2008643,497668,497668,EXEL.B21306E01847,-697198312127870698,43.3,3,259.0,121.08,5823481796597073660,3832283001613092471,RICHMOND,CA,94801,-7178702042314650422,-65467123043608849,ROHNERT PARK,CA,94928,-1279486390322896842,CORP.LTL,CORP.53DV,69.54,0.0,0.0,69.54,11/5/2021 3:11,11/5/2021 20:00,NO EVENT,NO EVENT,11/5/2021 12:10,11/5/2021 12:48,45:33.0
141324,141324,141324,EXEL.B22228E03302,2941159810065373912,72.1,2267,346.12,12.06,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,5419224142628218092,-1510495657044926898,ROMEOVILLE,IL,60446,4420768141604581544,CORP.LTL,CORP.53RF,112.74,28.3,0.0,141.04,8/18/2022 11:08,8/18/2022 13:08,8/18/2022 6:00,8/18/2022 7:15,8/18/2022 8:20,8/18/2022 8:34,26:23.0
1515555,4580,4580,EXEL.B21302E05184,2941159810065373912,525.4,25,1.27,0.1,26570635397185807,7582157168243131518,Memphis,TN,38134,7399847198247270414,-3294699484758167179,CORDELE,GA,31015,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,11/9/2021 17:11,11/11/2021 23:11,11/9/2021 11:32,11/9/2021 17:21,NO EVENT,11/11/2021 18:17,15:49.0
2657825,592932,592932,EXEL.B22096E05963,8163086784792219814,496.6,256,2687.71,163245.95,-186133029393346256,6950052291373065104,FAIRBURN,GA,30213,-1720280753842719339,3153302857067959102,GARYSBURG,NC,27831,1650620239407712743,CORP.LTL,CORP.53DV,152.72,40.17,0.0,192.89,4/8/2022 19:04,4/11/2022 15:04,4/8/2022 15:57,4/8/2022 17:08,4/11/2022 11:00,4/11/2022 11:15,16:46.0
4033752,24948,24948,MTNORAM.B21305M01402,-5306179411193977156,2734.0,24,6.0,0.23,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,9082953144048014367,4273394593547725499,CORONA,CA,92881,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,6.0,0.0,0.0,6.0,11/8/2021 17:11,11/9/2021 22:11,11/8/2021 12:06,11/8/2021 23:36,NO EVENT,11/9/2021 14:49,11:10.0
2554988,490095,490095,EXEL.B22088E04430,562003601178532658,2114.3,1,0.55,0.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,6034090326051704739,-7361287543351374475,ROSEVILLE,CA,95678,1896630384904438820,CORP.PARCEL,CORP.53DV,9.74,0.0,0.0,9.74,3/29/2022 22:03,3/30/2022 15:03,NO EVENT,NO EVENT,NO EVENT,NO EVENT,28:21.0
4640186,490650,490650,MTNORAM.B22146M04996,7485008617214758133,2250.1,2,1.11,0.05,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,3153265109814305911,-5183805048753792340,TWIN FALLS,ID,83301,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.11,0.0,0.0,1.11,5/31/2022 17:05,6/1/2022 23:06,5/31/2022 13:11,5/31/2022 21:35,NO EVENT,6/1/2022 17:57,04:01.0
2681095,616202,616202,EXEL.B22090E06558,-697198312127870698,105.1,1,72.0,24.68,-5319068791888038197,6488778956899639923,WETHERSFIELD,CT,6109,-4291225833868569268,-2235993967614626577,ROCKLEIGH,NJ,7647,6799439698415359101,CORP.LTL,CORP.53DV,72.6,6.53,7.86,86.99,4/5/2022 13:04,4/11/2022 13:04,4/5/2022 9:25,4/5/2022 9:55,NO EVENT,4/11/2022 9:32,51:21.0
3137306,435650,435650,MTNORAM.B22202M04723,7485008617214758133,723.8,3,2.49,0.12,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-516915028377560957,-1430241174082211078,CONYERS,GA,30012,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.49,0.0,0.0,2.49,7/25/2022 17:07,7/26/2022 19:07,7/25/2022 13:51,7/25/2022 18:32,NO EVENT,7/26/2022 15:35,36:18.0
2102055,37162,37162,EXEL.B22171E05649,2941159810065373912,1586.4,4,0.33,0.02,26570635397185807,7582157168243131518,Memphis,TN,38134,-8116654615274687212,8378887623920410593,HENDERSON,NV,89052,-5431909444047277013,CORP.PARCEL,CORP.53DV,5.93,0.0,0.0,5.93,6/20/2022 21:06,6/23/2022 3:06,6/20/2022 16:32,6/20/2022 18:17,NO EVENT,6/22/2022 20:32,37:52.0
253785,253785,253785,EXEL.B22256E09275,562003601178532658,60.5,5,14.55,2330.1,-7742943317505317602,3068304265030904147,PICO RIVERA,CA,90660,-6789366957092545334,-7659652764619768827,SANTA CLARITA,CA,91355-1145,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,1.49,0.0,7.21,9/16/2022 0:09,9/19/2022 22:09,NO EVENT,NO EVENT,NO EVENT,NO EVENT,47:50.0
3769623,204432,204432,MTNORAM.B22074M05064,7485008617214758133,456.7,2,1.11,0.05,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.11,0.0,0.0,1.11,3/18/2022 1:03,3/18/2022 18:03,3/17/2022 21:19,3/18/2022 0:05,NO EVENT,3/18/2022 14:13,12:40.0
4150426,890,890,MTNORAM.B22167M01329,-5306179411193977156,1542.5,528,66.0,3.51,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,-349194655222835997,8352329089105977292,ROANOKE,TX,76262,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,66.0,0.0,0.0,66.0,6/17/2022 21:06,6/22/2022 20:06,6/17/2022 17:47,6/17/2022 22:40,NO EVENT,6/22/2022 15:39,40:07.0
4711066,561530,561530,MTNORAM.B22165M03234,7485008617214758133,408.3,8,4.26,0.38,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,5321292974334398064,-3954955925700869414,FINDLAY,OH,45840-1390,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,4.26,0.0,0.0,4.26,6/14/2022 21:06,6/15/2022 17:06,6/14/2022 17:30,6/14/2022 23:24,NO EVENT,6/15/2022 13:50,03:45.0
2653877,588984,588984,EXEL.B22132E01944,-697198312127870698,324.9,1,61.0,24.68,-6722666216589242900,8339157259888884717,CLARKSVILLE,TN,37040,85602857243498086,-8672759903209008190,CONYERS,GA,30013,-9144606003389011363,CORP.LTL,CORP.53DV,23.18,0.0,0.0,23.18,5/19/2022 14:05,5/20/2022 14:05,NO EVENT,NO EVENT,NO EVENT,5/20/2022 10:44,03:52.0
4910171,760635,760635,MTNORAM.B22124M00660,7485008617214758133,1195.6,2,2.22,0.11,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,1535898137513534117,3505049092988710027,FARMERVILLE,LA,71241,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.22,0.0,0.0,2.22,5/4/2022 21:05,5/6/2022 0:05,5/4/2022 17:21,5/4/2022 22:57,NO EVENT,5/5/2022 19:54,31:02.0
2238650,173757,173757,EXEL.B22169E00146,2941159810065373912,3535.4,0,0.94,0.02,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,3576360991930512028,-8503686983778750830,ANCHORAGE,AK,99503,-5431909444047277013,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,6/20/2022 16:06,6/22/2022 6:06,6/20/2022 11:32,6/20/2022 21:10,NO EVENT,6/21/2022 22:45,55:25.0
358169,358169,358169,EXEL.B22262E00424,-697198312127870698,1396.9,3,235.5,22.58,-108961055831266760,-9078617543809242625,IRVING,TX,75062,-8842643055068622738,428516258629394479,RANCHO CUCAMONGA,CA,91730,7829521301973152978,CORP.LTL,CORP.53DV,145.0,37.27,0.0,182.27,9/19/2022 20:00,9/26/2022 20:00,NO EVENT,NO EVENT,NO EVENT,NO EVENT,35:35.0
395845,395845,395845,EXEL.B22242E07162,-697198312127870698,20.2,2,287.0,47.32,1817960676138775889,-2315154798285919992,AUSTIN,TX,78728,2270234210604806334,-5111714936463467924,AUSTIN,TX,78732-1230,-3692705546297942756,CORP.LTL,CORP.53DV,89.57,0.0,0.0,89.57,9/1/2022 8:09,9/10/2022 16:09,NO EVENT,NO EVENT,9/1/2022 11:48,9/10/2022 11:32,18:59.0
2121260,56367,56367,EXEL.B22103E07660,2941159810065373912,802.0,20,343.04,20.14,26570635397185807,7582157168243131518,Memphis,TN,38134,-93759275340608099,-616100678405591955,LAKELAND,FL,33805,7829521301973152978,CORP.LTL,CORP.53DV,139.65,36.31,0.0,175.96,4/15/2022 23:04,4/19/2022 11:04,4/15/2022 15:31,4/15/2022 18:40,4/19/2022 7:01,4/19/2022 7:19,22:33.0
1929946,418971,418971,EXEL.B21307E05895,562003601178532658,529.3,4,9.04,1109.24,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,1212462143947873550,-8946872459138820131,KOKOMO,IN,46902-3689,1896630384904438820,CORP.PARCEL,CORP.53DV,17.05,0.0,0.0,17.05,11/3/2021 22:11,11/4/2021 12:11,NO EVENT,NO EVENT,NO EVENT,NO EVENT,48:39.0
1365179,270533,270533,EXEL.B22013E01778,-697198312127870698,349.4,25,3387.0,710.79,85602857243498086,-8672759903209008190,CONYERS,GA,30013,-1307935448942426085,-4200711410182217287,PENSACOLA,FL,32504,-9144606003389011363,CORP.TL,CORP.53DV,579.5,0.0,0.0,579.5,1/14/2022 20:00,1/18/2022 19:00,1/17/2022 12:42,1/18/2022 8:23,NO EVENT,1/18/2022 8:23,16:52.0
2653765,588872,588872,EXEL.B22095E02262,-697198312127870698,5.6,2,291.0,39.1,-714659159895499110,5010735646559173747,AUSTIN,TX,78727-1410,1817960676138775889,-2315154798285919992,AUSTIN,TX,78728,-3692705546297942756,CORP.LTL,CORP.53DV,44.79,0.0,0.0,44.79,4/5/2022 16:04,4/7/2022 23:04,4/7/2022 10:23,4/7/2022 11:03,4/7/2022 11:03,4/7/2022 18:00,05:09.0
4887146,737610,737610,MTNORAM.B22165M00126,7485008617214758133,206.5,1,2.23,0.1,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,6817356585812755076,-2867916608165682105,BAYSIDE,NY,11361,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.23,0.0,0.0,2.23,6/14/2022 21:06,6/20/2022 17:06,6/14/2022 17:53,6/14/2022 17:28,NO EVENT,6/20/2022 13:53,25:34.0
3241788,540132,540132,MTNORAM.B22214M05337,7485008617214758133,1448.3,1,6.6,0.31,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-6090288022314975487,-8958044909154829111,WICHITA FALLS,TX,76301,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,6.6,0.0,0.0,6.6,8/3/2022 22:08,8/4/2022 19:08,8/3/2022 18:54,8/3/2022 17:49,NO EVENT,8/4/2022 14:53,58:37.0
920423,289198,289198,EXEL.B22028E00222,-697198312127870698,277.1,9,1052.0,273.87,85602857243498086,-8672759903209008190,CONYERS,GA,30013,-7832463817953948157,1845578460949362367,NASHVILLE,TN,37211,7829521301973152978,CORP.LTL,CORP.53DV,248.61,45.25,0.0,293.86,1/31/2022 20:00,2/3/2022 19:00,1/28/2022 15:25,1/31/2022 10:46,2/1/2022 12:30,2/1/2022 12:30,14:17.0
1614997,104022,104022,EXEL.B21298E06731,2941159810065373912,998.8,24,2.16,0.1,26570635397185807,7582157168243131518,Memphis,TN,38134,-6333389899383051968,-1510495657044926898,BETHLEHEM,PA,18017,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,10/26/2021 21:10,10/28/2021 19:10,10/26/2021 16:03,10/26/2021 18:47,NO EVENT,10/28/2021 15:27,28:12.0
4662707,513171,513171,MTNORAM.B22109M01685,7485008617214758133,1234.5,3,3.59,0.17,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,7951659014557963565,-2282480775404440457,MINDEN,LA,71055,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,3.59,0.0,0.0,3.59,4/20/2022 17:04,4/21/2022 21:04,4/20/2022 13:35,4/20/2022 23:38,NO EVENT,4/21/2022 16:52,37:52.0
2228761,163868,163868,EXEL.B22140E02498,2941159810065373912,247.2,1,2.96,0.06,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-1337923148924877482,-9143857341744939290,INDIANAPOLIS,IN,46256,-4290289884386242506,CORP.PARCEL,CORP.53DV,4.07,0.0,0.0,4.07,5/27/2022 14:05,5/31/2022 20:05,5/27/2022 9:30,NO EVENT,NO EVENT,5/31/2022 16:40,38:25.0
3300587,598931,598931,MTNORAM.B22221M00220,7485008617214758133,561.9,4,5.26,0.25,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,7576873094737736552,5622866641580532689,MARSHALL,MI,49068,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,5.26,0.0,0.0,5.26,8/9/2022 17:08,8/10/2022 12:08,8/9/2022 13:44,NO EVENT,NO EVENT,NO EVENT,19:12.0
2526604,461711,461711,EXEL.B22118E04719,562003601178532658,1935.97,2,4.56,535.72,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-6225914547398685771,4281847897606909353,LOS ANGELES,CA,90029-1413,-4290289884386242506,CORP.PARCEL,CORP.53DV,6.62,0.0,0.0,6.62,4/29/2022 22:04,5/4/2022 22:05,NO EVENT,NO EVENT,NO EVENT,NO EVENT,59:16.0
3564316,862660,862660,MTNORAM.B22246M00173,6060507223344358401,694.3,1572,41763.21,15.72,-7710889224463736517,-2222462664588917786,BOLINGBROOK,IL,60490,-1209651910133466269,3046976486573012325,GAITHERSBURG,MD,20878,-8001391004667089964,MTNORAM.TL,MTNORAM.53DV,2325.0,444.35,0.0,2769.35,9/12/2022 15:00,9/14/2022 11:00,9/12/2022 15:00,9/12/2022 16:15,9/14/2022 9:00,9/14/2022 10:08,21:17.0
154862,154862,154862,EXEL.B22181E02902,2941159810065373912,878.2,0,1.13,0.03,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,5109574958676520823,4072947800462308811,CHESTERFIELD,VA,23832,1896630384904438820,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,7/1/2022 11:07,7/5/2022 16:07,7/1/2022 6:01,NO EVENT,NO EVENT,7/5/2022 12:58,15:55.0
3453988,752332,752332,MTNORAM.B22236M04787,7485008617214758133,158.3,92,25.66,2.36,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-5666006928843736120,3032017026182954137,BERKELEY HEIGHTS,NJ,7922,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,25.66,0.0,0.0,25.66,8/25/2022 16:08,8/26/2022 17:08,8/25/2022 12:42,8/25/2022 18:36,NO EVENT,8/26/2022 13:38,03:56.0
3816226,251035,251035,MTNORAM.B22075M03081,7485008617214758133,456.7,1,0.16,0.01,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.16,0.0,0.0,0.16,3/21/2022 16:03,3/22/2022 19:03,3/21/2022 12:42,3/21/2022 23:45,NO EVENT,3/22/2022 15:23,54:42.0
2228572,163679,163679,EXEL.B22139E05225,2941159810065373912,360.7,0,0.38,0.01,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-1205285246167511159,-3933609905675002110,O FALLON,MO,63366,1896630384904438820,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,5/20/2022 19:05,5/23/2022 20:05,5/20/2022 14:32,NO EVENT,NO EVENT,5/23/2022 15:14,47:42.0
